# JMH version: 1.19
# VM version: JDK 15, VM 15+36-Ubuntu-1
# VM invoker: /usr/lib/jvm/java-15-openjdk-amd64/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: nl.pim16aap2.ProtocolLibBenchmark.BenchmarkRunner.benchmarkForwardedMethods

# Run progress: 0.00% complete, ETA 01:33:20
# Fork: 1 of 10
# Warmup Iteration   1: 0.132 ops/ns
# Warmup Iteration   2: 0.133 ops/ns
# Warmup Iteration   3: 0.164 ops/ns
# Warmup Iteration   4: 0.163 ops/ns
# Warmup Iteration   5: 0.164 ops/ns
# Warmup Iteration   6: 0.164 ops/ns
# Warmup Iteration   7: 0.163 ops/ns
# Warmup Iteration   8: 0.163 ops/ns
# Warmup Iteration   9: 0.163 ops/ns
# Warmup Iteration  10: 0.162 ops/ns
# Warmup Iteration  11: 0.161 ops/ns
# Warmup Iteration  12: 0.164 ops/ns
# Warmup Iteration  13: 0.163 ops/ns
# Warmup Iteration  14: 0.162 ops/ns
# Warmup Iteration  15: 0.164 ops/ns
# Warmup Iteration  16: 0.164 ops/ns
# Warmup Iteration  17: 0.164 ops/ns
# Warmup Iteration  18: 0.158 ops/ns
# Warmup Iteration  19: 0.159 ops/ns
# Warmup Iteration  20: 0.160 ops/ns
Iteration  10: 0.192 ops/ns
Iteration  11: 0.183 ops/ns
Iteration  12: 0.183 ops/ns
Iteration  13: 0.183 ops/ns
Iteration  14: 0.194 ops/ns
Iteration  15: 0.194 ops/ns
Iteration  16: 0.194 ops/ns
Iteration  17: 0.195 ops/ns
Iteration  18: 0.195 ops/ns
Iteration  19: 0.195 ops/ns
Iteration  20: 0.195 ops/ns

# Run progress: 10.71% complete, ETA 01:24:28
# Fork: 6 of 10
# Warmup Iteration   1: 0.328 ops/ns
# Warmup Iteration   2: 0.143 ops/ns
# Warmup Iteration   3: 0.188 ops/ns
# Warmup Iteration   4: 0.191 ops/ns
# Warmup Iteration   5: 0.193 ops/ns
# Warmup Iteration   6: 0.193 ops/ns
# Warmup Iteration   7: 0.192 ops/ns
# Warmup Iteration   8: 0.194 ops/ns
# Warmup Iteration   9: 0.196 ops/ns
# Warmup Iteration  10: 0.196 ops/ns
# Warmup Iteration  11: 0.197 ops/ns
# Warmup Iteration  12: 0.196 ops/ns
# Warmup Iteration  13: 0.197 ops/ns
# Warmup Iteration  14: 0.187 ops/ns
# Warmup Iteration  15: 0.183 ops/ns
# Warmup Iteration  16: 0.193 ops/ns
# Warmup Iteration  17: 0.194 ops/ns
# Warmup Iteration  18: 0.193 ops/ns
# Warmup Iteration  19: 0.193 ops/ns
# Warmup Iteration  20: 0.193 ops/ns
Iteration   1: 0.193 ops/ns
Iteration   2: 0.192 ops/ns
Iteration   3: 0.193 ops/ns
Iteration   4: 0.194 ops/ns
Iteration   5: 0.195 ops/ns
Iteration   6: 0.189 ops/ns
Iteration   7: 0.192 ops/ns
Iteration   8: 0.193 ops/ns
Iteration   9: 0.193 ops/ns
Iteration  10: 0.194 ops/ns
Iteration  11: 0.191 ops/ns
Iteration  12: 0.192 ops/ns
Iteration  13: 0.188 ops/ns
Iteration  14: 0.180 ops/ns
Iteration  15: 0.194 ops/ns
Iteration  16: 0.193 ops/ns
Iteration  17: 0.193 ops/ns
Iteration  18: 0.184 ops/ns
Iteration  19: 0.187 ops/ns
Iteration  20: 0.189 ops/ns

# Run progress: 11.43% complete, ETA 01:23:48
# Fork: 7 of 10
# Warmup Iteration   1: 0.350 ops/ns
# Warmup Iteration   2: 0.155 ops/ns
# Warmup Iteration   3: 0.200 ops/ns
# Warmup Iteration   4: 0.196 ops/ns
# Warmup Iteration   5: 0.197 ops/ns
# Warmup Iteration   6: 0.194 ops/ns
# Warmup Iteration   7: 0.188 ops/ns
# Warmup Iteration   8: 0.195 ops/ns
# Warmup Iteration   9: 0.197 ops/ns
# Warmup Iteration  10: 0.196 ops/ns
# Warmup Iteration  11: 0.197 ops/ns
# Warmup Iteration  12: 0.197 ops/ns
# Warmup Iteration  13: 0.195 ops/ns
# Warmup Iteration  14: 0.197 ops/ns
# Warmup Iteration  15: 0.196 ops/ns
# Warmup Iteration  16: 0.196 ops/ns
# Warmup Iteration  17: 0.200 ops/ns
# Warmup Iteration  18: 0.198 ops/ns
# Warmup Iteration  19: 0.191 ops/ns
# Warmup Iteration  20: 0.198 ops/ns
Iteration   1: 0.199 ops/ns
Iteration   2: 0.198 ops/ns
Iteration   3: 0.196 ops/ns
Iteration   4: 0.196 ops/ns
Iteration   5: 0.194 ops/ns
Iteration   6: 0.198 ops/ns
Iteration   7: 0.193 ops/ns
Iteration   8: 0.197 ops/ns
Iteration   9: 0.198 ops/ns
Iteration  10: 0.196 ops/ns
Iteration  11: 0.199 ops/ns
Iteration  12: 0.199 ops/ns
Iteration  13: 0.196 ops/ns
Iteration  14: 0.195 ops/ns
Iteration  15: 0.197 ops/ns
Iteration  16: 0.195 ops/ns
Iteration  17: 0.197 ops/ns
Iteration  18: 0.199 ops/ns
Iteration  19: 0.198 ops/ns
Iteration  20: 0.195 ops/ns

# Run progress: 12.14% complete, ETA 01:23:07
# Fork: 8 of 10
# Warmup Iteration   1: 0.342 ops/ns
# Warmup Iteration   2: 0.148 ops/ns
# Warmup Iteration   3: 0.193 ops/ns
# Warmup Iteration   4: 0.194 ops/ns
# Warmup Iteration   5: 0.196 ops/ns
# Warmup Iteration   6: 0.196 ops/ns
# Warmup Iteration   7: 0.195 ops/ns
# Warmup Iteration   8: 0.185 ops/ns
# Warmup Iteration   9: 0.180 ops/ns
# Warmup Iteration  10: 0.186 ops/ns
# Warmup Iteration  11: 0.191 ops/ns
# Warmup Iteration  12: 0.191 ops/ns
# Warmup Iteration  13: 0.188 ops/ns
# Warmup Iteration  14: 0.192 ops/ns
# Warmup Iteration  15: 0.191 ops/ns
# Warmup Iteration  16: 0.195 ops/ns
# Warmup Iteration  17: 0.193 ops/ns
# Warmup Iteration  18: 0.191 ops/ns
# Warmup Iteration  19: 0.176 ops/ns
# Warmup Iteration  20: 0.195 ops/ns
Iteration   1: 0.185 ops/ns
Iteration   2: 0.194 ops/ns
Iteration   3: 0.187 ops/ns
Iteration   4: 0.188 ops/ns
Iteration   5: 0.190 ops/ns
Iteration   6: 0.190 ops/ns
Iteration   7: 0.188 ops/ns
Iteration   8: 0.191 ops/ns
Iteration   9: 0.192 ops/ns
Iteration  10: 0.196 ops/ns
Iteration  11: 0.194 ops/ns
Iteration  12: 0.186 ops/ns
Iteration  13: 0.187 ops/ns
Iteration  14: 0.176 ops/ns
Iteration  15: 0.183 ops/ns
Iteration  16: 0.185 ops/ns
Iteration  17: 0.128 ops/ns
Iteration  18: 0.124 ops/ns
Iteration  19: 0.189 ops/ns
Iteration  20: 0.192 ops/ns

# Run progress: 12.86% complete, ETA 01:22:27
# Fork: 9 of 10
# Warmup Iteration   1: 0.344 ops/ns
# Warmup Iteration   2: 0.151 ops/ns
# Warmup Iteration   3: 0.198 ops/ns
# Warmup Iteration   4: 0.188 ops/ns
# Warmup Iteration   5: 0.193 ops/ns
# Warmup Iteration   6: 0.192 ops/ns
# Warmup Iteration   7: 0.192 ops/ns
# Warmup Iteration   8: 0.197 ops/ns
# Warmup Iteration   9: 0.198 ops/ns
# Warmup Iteration  10: 0.198 ops/ns
# Warmup Iteration  11: 0.198 ops/ns
# Warmup Iteration  12: 0.194 ops/ns
# Warmup Iteration  13: 0.196 ops/ns
# Warmup Iteration  14: 0.192 ops/ns
# Warmup Iteration  15: 0.193 ops/ns
# Warmup Iteration  16: 0.186 ops/ns
# Warmup Iteration  17: 0.190 ops/ns
# Warmup Iteration  18: 0.196 ops/ns
# Warmup Iteration  19: 0.191 ops/ns
# Warmup Iteration  20: 0.193 ops/ns
Iteration   1: 0.193 ops/ns
Iteration   2: 0.190 ops/ns
Iteration   3: 0.194 ops/ns
Iteration   4: 0.196 ops/ns
Iteration   5: 0.184 ops/ns
Iteration   6: 0.193 ops/ns
Iteration   7: 0.194 ops/ns
Iteration   8: 0.193 ops/ns
Iteration   9: 0.193 ops/ns
Iteration  10: 0.195 ops/ns
Iteration  11: 0.192 ops/ns
Iteration  12: 0.196 ops/ns
Iteration  13: 0.189 ops/ns
Iteration  14: 0.189 ops/ns
Iteration  15: 0.200 ops/ns
Iteration  16: 0.195 ops/ns
Iteration  17: 0.198 ops/ns
Iteration  18: 0.201 ops/ns
Iteration  19: 0.199 ops/ns
Iteration  20: 0.200 ops/ns

# Run progress: 13.57% complete, ETA 01:21:47
# Fork: 10 of 10
# Warmup Iteration   1: 0.343 ops/ns
# Warmup Iteration   2: 0.154 ops/ns
# Warmup Iteration   3: 0.201 ops/ns
# Warmup Iteration   4: 0.198 ops/ns
# Warmup Iteration   5: 0.201 ops/ns
# Warmup Iteration   6: 0.200 ops/ns
# Warmup Iteration   7: 0.200 ops/ns
# Warmup Iteration   8: 0.198 ops/ns
# Warmup Iteration   9: 0.195 ops/ns
# Warmup Iteration  10: 0.193 ops/ns
# Warmup Iteration  11: 0.188 ops/ns
# Warmup Iteration  12: 0.194 ops/ns
# Warmup Iteration  13: 0.190 ops/ns
# Warmup Iteration  14: 0.192 ops/ns
# Warmup Iteration  15: 0.194 ops/ns
# Warmup Iteration  16: 0.190 ops/ns
# Warmup Iteration  17: 0.193 ops/ns
# Warmup Iteration  18: 0.189 ops/ns
# Warmup Iteration  19: 0.191 ops/ns
# Warmup Iteration  20: 0.191 ops/ns
Iteration   1: 0.186 ops/ns
Iteration   2: 0.176 ops/ns
Iteration   3: 0.191 ops/ns
Iteration   4: 0.184 ops/ns
Iteration   5: 0.177 ops/ns
Iteration   6: 0.184 ops/ns
Iteration   7: 0.187 ops/ns
Iteration   8: 0.169 ops/ns
Iteration   9: 0.185 ops/ns
Iteration  10: 0.181 ops/ns
Iteration  11: 0.185 ops/ns
Iteration  12: 0.185 ops/ns
Iteration  13: 0.188 ops/ns
Iteration  14: 0.189 ops/ns
Iteration  15: 0.187 ops/ns
Iteration  16: 0.188 ops/ns
Iteration  17: 0.185 ops/ns
Iteration  18: 0.187 ops/ns
Iteration  19: 0.185 ops/ns
Iteration  20: 0.188 ops/ns


Result "nl.pim16aap2.ProtocolLibBenchmark.BenchmarkRunner.benchmarkGetProxyPlayer":
  0.192 ±(99.9%) 0.002 ops/ns [Average]
  (min, avg, max) = (0.124, 0.192, 0.204), stdev = 0.010
  CI (99.9%): [0.190, 0.195] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 15, VM 15+36-Ubuntu-1
# VM invoker: /usr/lib/jvm/java-15-openjdk-amd64/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: nl.pim16aap2.ProtocolLibBenchmark.BenchmarkRunner.benchmarkStubbedMethods

# Run progress: 14.29% complete, ETA 01:21:06
# Fork: 1 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   7: ≈ 10⁻³ ops/ns
# Warmup Iteration   8: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   9: ≈ 10⁻³ ops/ns
# Warmup Iteration  10: ≈ 10⁻³ ops/ns
# Warmup Iteration  11: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  12: ≈ 10⁻³ ops/ns
# Warmup Iteration  13: ≈ 10⁻³ ops/ns
# Warmup Iteration  14: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  15: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  16: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  17: ≈ 10⁻³ ops/ns
# Warmup Iteration  18: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  19: ≈ 10⁻³ ops/ns
# Warmup Iteration  20: ≈ 10⁻³ ops/ns
Iteration   1: ≈ 10⁻³ ops/ns
Iteration   2: ≈ 10⁻³ ops/ns
Iteration   3: ≈ 10⁻⁴ ops/ns
Iteration   4: ≈ 10⁻³ ops/ns
Iteration   5: ≈ 10⁻⁴ ops/ns
Iteration   6: ≈ 10⁻⁴ ops/ns
Iteration   7: ≈ 10⁻⁴ ops/ns
Iteration   8: ≈ 10⁻⁴ ops/ns
Iteration   9: ≈ 10⁻³ ops/ns
Iteration  10: ≈ 10⁻³ ops/ns
Iteration  11: ≈ 10⁻³ ops/ns
Iteration  12: ≈ 10⁻⁴ ops/ns
Iteration  13: ≈ 10⁻⁴ ops/ns
Iteration  14: ≈ 10⁻⁴ ops/ns
Iteration  15: ≈ 10⁻⁴ ops/ns
Iteration  16: ≈ 10⁻⁴ ops/ns
Iteration  17: ≈ 10⁻⁴ ops/ns
Iteration  18: ≈ 10⁻⁴ ops/ns
Iteration  19: ≈ 10⁻⁴ ops/ns
Iteration  20: ≈ 10⁻⁴ ops/ns

# Run progress: 15.00% complete, ETA 01:20:25
# Fork: 2 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   7: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   8: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   9: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  10: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  11: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  12: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  13: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  14: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  15: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  16: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  17: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  18: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  19: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  20: ≈ 10⁻⁴ ops/ns
Iteration   1: ≈ 10⁻⁴ ops/ns
Iteration   2: ≈ 10⁻³ ops/ns
Iteration   3: ≈ 10⁻⁴ ops/ns
Iteration   4: ≈ 10⁻⁴ ops/ns
Iteration   5: ≈ 10⁻⁴ ops/ns
Iteration   6: ≈ 10⁻⁴ ops/ns
Iteration   7: ≈ 10⁻⁴ ops/ns
Iteration   8: ≈ 10⁻⁴ ops/ns
Iteration   9: ≈ 10⁻⁴ ops/ns
Iteration  10: ≈ 10⁻⁴ ops/ns
Iteration  11: ≈ 10⁻⁴ ops/ns
Iteration  12: ≈ 10⁻³ ops/ns
Iteration  13: ≈ 10⁻³ ops/ns
Iteration  14: ≈ 10⁻³ ops/ns
Iteration  15: ≈ 10⁻⁴ ops/ns
Iteration  16: ≈ 10⁻⁴ ops/ns
Iteration  17: ≈ 10⁻⁴ ops/ns
Iteration  18: ≈ 10⁻⁴ ops/ns
Iteration  19: ≈ 10⁻⁴ ops/ns
Iteration  20: ≈ 10⁻⁴ ops/ns

# Run progress: 15.71% complete, ETA 01:19:45
# Fork: 3 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   7: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   8: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   9: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  10: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  11: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  12: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  13: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  14: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  15: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  16: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  17: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  18: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  19: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  20: ≈ 10⁻⁴ ops/ns
Iteration   1: ≈ 10⁻⁴ ops/ns
Iteration   2: ≈ 10⁻⁴ ops/ns
Iteration   3: ≈ 10⁻⁴ ops/ns
Iteration   4: ≈ 10⁻⁴ ops/ns
Iteration   5: ≈ 10⁻⁴ ops/ns
Iteration   6: ≈ 10⁻⁴ ops/ns
Iteration   7: ≈ 10⁻⁴ ops/ns
Iteration   8: ≈ 10⁻⁴ ops/ns
Iteration   9: ≈ 10⁻⁴ ops/ns
Iteration  10: ≈ 10⁻⁴ ops/ns
Iteration  11: ≈ 10⁻⁴ ops/ns
Iteration  12: ≈ 10⁻⁴ ops/ns
Iteration  13: ≈ 10⁻⁴ ops/ns
Iteration  14: ≈ 10⁻³ ops/ns
Iteration  15: ≈ 10⁻⁴ ops/ns
Iteration  16: ≈ 10⁻⁴ ops/ns
Iteration  17: ≈ 10⁻⁴ ops/ns
Iteration  18: ≈ 10⁻⁴ ops/ns
Iteration  19: ≈ 10⁻⁴ ops/ns
Iteration  20: ≈ 10⁻⁴ ops/ns

# Run progress: 16.43% complete, ETA 01:19:05
# Fork: 4 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   7: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   8: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   9: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  10: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  11: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  12: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  13: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  14: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  15: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  16: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  17: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  18: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  19: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  20: ≈ 10⁻⁴ ops/ns
Iteration   1: ≈ 10⁻⁴ ops/ns
Iteration   2: ≈ 10⁻⁴ ops/ns
Iteration   3: ≈ 10⁻⁴ ops/ns
Iteration   4: ≈ 10⁻⁴ ops/ns
Iteration   5: ≈ 10⁻⁴ ops/ns
Iteration   6: ≈ 10⁻⁴ ops/ns
Iteration   7: ≈ 10⁻⁴ ops/ns
Iteration   8: ≈ 10⁻⁴ ops/ns
Iteration   9: ≈ 10⁻⁴ ops/ns
Iteration  10: ≈ 10⁻⁴ ops/ns
Iteration  11: ≈ 10⁻⁴ ops/ns
Iteration  12: ≈ 10⁻⁴ ops/ns
Iteration  13: ≈ 10⁻⁴ ops/ns
Iteration  14: ≈ 10⁻⁴ ops/ns
Iteration  15: ≈ 10⁻⁴ ops/ns
Iteration  16: ≈ 10⁻⁴ ops/ns
Iteration  17: ≈ 10⁻⁴ ops/ns
Iteration  18: ≈ 10⁻⁴ ops/ns
Iteration  19: ≈ 10⁻³ ops/ns
Iteration  20: ≈ 10⁻³ ops/ns

# Run progress: 17.14% complete, ETA 01:18:25
# Fork: 5 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   7: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   8: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   9: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  10: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  11: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  12: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  13: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  14: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  15: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  16: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  17: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  18: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  19: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  20: ≈ 10⁻⁴ ops/ns
Iteration   1: ≈ 10⁻⁴ ops/ns
Iteration   2: ≈ 10⁻⁴ ops/ns
Iteration   3: ≈ 10⁻⁴ ops/ns
Iteration   4: ≈ 10⁻⁴ ops/ns
Iteration   5: ≈ 10⁻³ ops/ns
Iteration   6: ≈ 10⁻⁴ ops/ns
Iteration   7: ≈ 10⁻⁴ ops/ns
Iteration   8: ≈ 10⁻³ ops/ns
Iteration   9: ≈ 10⁻⁴ ops/ns
Iteration  10: ≈ 10⁻⁴ ops/ns
Iteration  11: ≈ 10⁻⁴ ops/ns
Iteration  12: ≈ 10⁻⁴ ops/ns
Iteration  13: ≈ 10⁻⁴ ops/ns
Iteration  14: ≈ 10⁻³ ops/ns
Iteration  15: ≈ 10⁻⁴ ops/ns
Iteration  16: ≈ 10⁻⁴ ops/ns
Iteration  17: ≈ 10⁻⁴ ops/ns
Iteration  18: ≈ 10⁻⁴ ops/ns
Iteration  19: ≈ 10⁻⁴ ops/ns
Iteration  20: ≈ 10⁻⁴ ops/ns

# Run progress: 17.86% complete, ETA 01:17:45
# Fork: 6 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   7: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   8: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   9: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  10: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  11: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  12: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  13: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  14: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  15: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  16: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  17: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  18: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  19: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  20: ≈ 10⁻³ ops/ns
Iteration   1: ≈ 10⁻⁴ ops/ns
Iteration   2: ≈ 10⁻⁴ ops/ns
Iteration   3: ≈ 10⁻⁴ ops/ns
Iteration   4: ≈ 10⁻⁴ ops/ns
Iteration   5: ≈ 10⁻⁴ ops/ns
Iteration   6: ≈ 10⁻⁴ ops/ns
Iteration   7: ≈ 10⁻⁴ ops/ns
Iteration   8: ≈ 10⁻⁴ ops/ns
Iteration   9: ≈ 10⁻⁴ ops/ns
Iteration  10: ≈ 10⁻⁴ ops/ns
Iteration  11: ≈ 10⁻⁴ ops/ns
Iteration  12: ≈ 10⁻⁴ ops/ns
Iteration  13: ≈ 10⁻³ ops/ns
Iteration  14: ≈ 10⁻⁴ ops/ns
Iteration  15: ≈ 10⁻⁴ ops/ns
Iteration  16: ≈ 10⁻⁴ ops/ns
Iteration  17: ≈ 10⁻⁴ ops/ns
Iteration  18: ≈ 10⁻⁴ ops/ns
Iteration  19: ≈ 10⁻³ ops/ns
Iteration  20: ≈ 10⁻⁴ ops/ns

# Run progress: 18.57% complete, ETA 01:17:05
# Fork: 7 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   7: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   8: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   9: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  10: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  11: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  12: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  13: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  14: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  15: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  16: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  17: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  18: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  19: ≈ 10⁻⁴ ops/ns
# Warmup Iteration  20: ≈ 10⁻⁴ ops/ns
Iteration   1: ≈ 10⁻⁴ ops/ns
Iteration   2: ≈ 10⁻⁴ ops/ns
Iteration   3: ≈ 10⁻⁴ ops/ns
Iteration   4: ≈ 10⁻⁴ ops/ns
Iteration   5: ≈ 10⁻⁴ ops/ns
Iteration   6: ≈ 10⁻⁴ ops/ns
Iteration   7: ≈ 10⁻⁴ ops/ns
Iteration   8: ≈ 10⁻⁴ ops/ns
Iteration   9: ≈ 10⁻⁴ ops/ns
Iteration  10: ≈ 10⁻⁴ ops/ns
Iteration  11: ≈ 10⁻⁴ ops/ns
Iteration  12: ≈ 10⁻⁴ ops/ns
Iteration  13: ≈ 10⁻⁴ ops/ns
Iteration  14: ≈ 10⁻⁴ ops/ns
Iteration  15: ≈ 10⁻⁴ ops/ns
Iteration  16: ≈ 10⁻⁴ ops/ns
Iteration  17: ≈ 10⁻⁴ ops/ns
Iteration  18: ≈ 10⁻⁴ ops/ns
Iteration  19: ≈ 10⁻⁴ ops/ns
Iteration  20: ≈ 10⁻⁴ ops/ns

# Run progress: 19.29% complete, ETA 01:16:25
# Fork: 8 of 10
# Warmup Iteration   1: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁴ ops/ns
# Warmup Iteration   6: ≈ 10⁻⁴ ops/ns
